Id_Produto,Nome do Produto,Tipo do Produto,Descrição,Preço de Custo,Porcentagem de Lucro,Preço de Venda,Quantidade em Estoque,Imagem do Produto,ID_Barcode,Sequência_Brinco,Sequência_Anel,Sequência_Pulseira,Sequência_Cordao ,Sequência_Conjunto,Sequência_Tornozeleira,Disponibilidade,ID_VENDEDORA
6AAE59,BR1229,BRINCOS,JL,23,4,"R$ 92,00",1,Produtos_Images/6AAE59.Imagem do Produto.185950.jpg,,1229,,,,,,,
C8AD66,BR1230,BRINCOS,JL,43,"3,4","R$ 146,20",1,Produtos_Images/C8AD66.Imagem do Produto.190150.jpg,,1230,,,,,,,
052211,BR1231,BRINCOS,JL,31,"4,5","R$ 139,50",1,Produtos_Images/052211.Imagem do Produto.190444.jpg,,1231,,,,,,,
6F3E00,PUL0409,PULSEIRAS,JL,26,4,"R$ 104,00",4,Produtos_Images/6F3E00.Imagem do Produto.130408.jpg,,,,409,,,,,
33CCD1,AN0381,ANÉIS,JL,51,"3,5","R$ 178,50",1,Produtos_Images/33CCD1.Imagem do Produto.132836.jpg,,,381,,,,,,
F35664,AN0382,ANÉIS,JL,27,4,"R$ 108,00",1,Produtos_Images/F35664.Imagem do Produto.133101.jpg,,,382,,,,,,
C88CB0,PUL0410,PULSEIRAS,JL,45,4,"R$ 180,00",1,Produtos_Images/C88CB0.Imagem do Produto.133640.jpg,,,,410,,,,,
44F55D,CD0668,CORDÕES,JL,33,4,"R$ 132,00",1,Produtos_Images/44F55D.Imagem do Produto.134832.jpg,,,,,668,,,,
47C39C,CD0669,CORDÕES,JL,59,4,"R$ 236,00",1,Produtos_Images/47C39C.Imagem do Produto.135104.jpg,,,,,669,,,,
F087DA,CD0670,CORDÕES,JL,75,"3,9","R$ 292,50",1,Produtos_Images/F087DA.Imagem do Produto.202131.jpg,,,,,670,,,,
E64DC0,CD0671,CORDÕES,JL,55,"3,9","R$ 214,50",1,Produtos_Images/E64DC0.Imagem do Produto.202407.jpg,,,,,671,,,,
215C33,CD0672,CORDÕES,ME,140,"3,2","R$ 448,00",1,Produtos_Images/215C33.Imagem do Produto.203607.jpg,,,,,672,,,,
6D6E0E,CD0673,CORDÕES,ME,148,"3,2","R$ 473,60",1,Produtos_Images/6D6E0E.Imagem do Produto.203820.jpg,,,,,673,,,,
079CB6,CD0674,CORDÕES,ME,98,"3,2","R$ 313,60",1,Produtos_Images/079CB6.Imagem do Produto.204253.jpg,,,,,674,,,,
E4D120,CD0675,CORDÕES,ME,163,3,"R$ 489,00",1,Produtos_Images/E4D120.Imagem do Produto.204552.jpg,,,,,675,,,,
03C2A1,CD0676,CORDÕES,DM,116,"3,3","R$ 382,80",1,Produtos_Images/03C2A1.Imagem do Produto.164947.jpg,,,,,676,,,,
B99894,CD0677,CORDÕES,JL,27,"3,5","R$ 94,50",1,Produtos_Images/B99894.Imagem do Produto.165037.jpg,,,,,677,,,,
A822F1,CD0678,CORDÕES,JL,39,"4,3","R$ 167,70",1,Produtos_Images/A822F1.Imagem do Produto.165343.jpg,,,,,678,,,,
D767E9,CD0679,CORDÕES,JL,42,4,"R$ 168,00",1,Produtos_Images/D767E9.Imagem do Produto.165856.jpg,,,,,679,,,,
AB83FE,CD0680,CORDÕES,JL,54,"3,5","R$ 189,00",2,Produtos_Images/AB83FE.Imagem do Produto.170108.jpg,,,,,680,,,,
446B91,CD0681,CORDÕES,JL,43,"3,5","R$ 150,50",1,Produtos_Images/446B91.Imagem do Produto.170236.jpg,,,,,681,,,,
5BA5B9,CD0682,CORDÕES,JL,39,3,"R$ 117,00",1,Produtos_Images/5BA5B9.Imagem do Produto.170358.jpg,,,,,682,,,,
963F06,CD0683,CORDÕES,JN,55,3,"R$ 165,00",1,Produtos_Images/963F06.Imagem do Produto.170455.jpg,,,,,683,,,,
3DC1F4,CD0684,CORDÕES,JL,64,"3,1","R$ 198,40",1,Produtos_Images/3DC1F4.Imagem do Produto.170859.jpg,,,,,684,,,,
E73F91,CD0685,CORDÕES,JL,33,"3,5","R$ 115,50",1,Produtos_Images/E73F91.Imagem do Produto.171224.jpg,,,,,685,,,,
78397C,CD0686,CORDÕES,JL,59,3,"R$ 177,00",1,Produtos_Images/78397C.Imagem do Produto.171309.jpg,,,,,686,,,,
15346B,CD0687,CORDÕES,JL,65,"3,5","R$ 227,50",1,Produtos_Images/15346B.Imagem do Produto.171558.jpg,,,,,687,,,,
23180B,CD0688,CORDÕES,JN,39,"3,5","R$ 136,50",1,Produtos_Images/23180B.Imagem do Produto.172830.jpg,,,,,688,,,,
436C6E,CJ0207,CONJUNTOS,JN,55,"3,5","R$ 192,50",1,Produtos_Images/436C6E.Imagem do Produto.173419.jpg,,,,,,207,,,
6BF4ED,PUL0411,PULSEIRAS,JL,57,"3,5","R$ 199,50",1,Produtos_Images/6BF4ED.Imagem do Produto.173946.jpg,,,,411,,208,,,
629C95,BR1232,BRINCOS,FB,11,6,"R$ 66,00",4,Produtos_Images/629C95.Imagem do Produto.181047.jpg,,1232,,,,,,,
5DB24B,BR1233,BRINCOS,FB G,10,5,"R$ 50,00",2,Produtos_Images/5DB24B.Imagem do Produto.181423.jpg,,1233,,,,,,,
A44081,BR1234,BRINCOS,FB M,9,5,"R$ 45,00",2,Produtos_Images/A44081.Imagem do Produto.181512.jpg,,1234,,,,,,,
4E17A8,BR1235,BRINCOS,FB P,8,5,"R$ 40,00",2,Produtos_Images/4E17A8.Imagem do Produto.181808.jpg,,1235,,,,,,,
827A00,BR1236,BRINCOS,FB,18,6,"R$ 108,00",2,Produtos_Images/827A00.Imagem do Produto.182759.jpg,,1236,,,,,,,
71B242,BR1237,BRINCOS,FB,11,"6,3","R$ 69,30",2,Produtos_Images/71B242.Imagem do Produto.130939.jpg,,1237,,,,,,,
5030A9,BR1238,BRINCOS,FB,11,"6,3","R$ 69,30",2,Produtos_Images/5030A9.Imagem do Produto.131520.jpg,,1238,,,,,,,
4CF749,BR1239,BRINCOS,FB,11,"6,3","R$ 69,30",2,Produtos_Images/4CF749.Imagem do Produto.132259.jpg,,1239,,,,,,,
B2F2DF,BR1240,BRINCOS,FB,12,"6,3","R$ 75,60",2,Produtos_Images/B2F2DF.Imagem do Produto.132623.jpg,,1240,,,,,,,
C44090,BR1241,BRINCOS,FB,16,"6,2","R$ 99,20",3,Produtos_Images/C44090.Imagem do Produto.133231.jpg,,1241,,,,,,,
0505DB,BR1242,BRINCOS,FB,12,"6,3","R$ 75,60",2,Produtos_Images/0505DB.Imagem do Produto.133926.jpg,,1242,,,,,,,
03360E,BR1243,BRINCOS,FB,13,"6,9","R$ 89,70",3,Produtos_Images/03360E.Imagem do Produto.140224.jpg,,1243,,,,,,,
A3C354,BR1244,BRINCOS,FB,9,7,"R$ 63,00",3,Produtos_Images/A3C354.Imagem do Produto.140610.jpg,,1244,,,,,,,
342D60,BR1245,BRINCOS,FB,16,"7,5","R$ 120,00",2,Produtos_Images/342D60.Imagem do Produto.172930.jpg,,1245,,,,,,,
F6FAFD,BR1246,BRINCOS,FB,10,7,"R$ 70,00",3,Produtos_Images/F6FAFD.Imagem do Produto.173534.jpg,,1246,,,,,,,
3A9784,BR1247,BRINCOS,FB,12,7,"R$ 84,00",2,Produtos_Images/3A9784.Imagem do Produto.174218.jpg,,1247,,,,,,,
3E76E6,BR1248,BRINCOS,FB,15,7,"R$ 105,00",3,Produtos_Images/3E76E6.Imagem do Produto.174738.jpg,,1248,,,,,,,
966B2F,BR1249,BRINCOS,FB,15,8,"R$ 120,00",3,Produtos_Images/966B2F.Imagem do Produto.175142.jpg,,1249,,,,,,,
5568BA,BR1250,BRINCOS,FB,13,"6,8","R$ 88,40",2,Produtos_Images/5568BA.Imagem do Produto.175854.jpg,,1250,,,,,,,
C8BC23,BR1251,BRINCOS,FE,12,7,"R$ 84,00",3,Produtos_Images/C8BC23.Imagem do Produto.180325.jpg,,1251,,,,,,,
3DCF7E,BR1252,BRINCOS,FB,14,7,"R$ 98,00",2,Produtos_Images/3DCF7E.Imagem do Produto.180600.jpg,,1252,,,,,,,
7EFDA5,BR1253,BRINCOS,FB,25,6,"R$ 150,00",2,Produtos_Images/7EFDA5.Imagem do Produto.131444.jpg,,1253,,,,,,,
1C088A,BR1254,BRINCOS,FB,8,6,"R$ 48,00",3,Produtos_Images/1C088A.Imagem do Produto.131724.jpg,,1254,,,,,,,
30ADC5,BR1255,BRINCOS,FB,12,"7,3","R$ 87,60",1,Produtos_Images/30ADC5.Imagem do Produto.132041.jpg,,1255,,,,,,,
21DD9E,BR1256,BRINCOS,FB,25,7,"R$ 175,00",1,Produtos_Images/21DD9E.Imagem do Produto.133239.jpg,,1256,,,,,,,
832E6E,BR1257,BRINCOS,FB,12,7,"R$ 84,00",1,Produtos_Images/832E6E.Imagem do Produto.133505.jpg,,1257,,,,,,,
541149,BR1258,BRINCOS,FB,11,6,"R$ 66,00",1,Produtos_Images/541149.Imagem do Produto.134138.jpg,,1258,,,,,,,
C1C2D1,BR1259,BRINCOS,FB,15,6,"R$ 90,00",1,Produtos_Images/C1C2D1.Imagem do Produto.134548.jpg,,1259,,,,,,,
B642BB,BR1260,BRINCOS,FB,11,7,"R$ 77,00",3,Produtos_Images/B642BB.Imagem do Produto.135756.jpg,,1260,,,,,,,
146C69,BR1261,BRINCOS,FB M,10,7,"R$ 70,00",3,Produtos_Images/146C69.Imagem do Produto.140018.jpg,,1261,,,,,,,
9A024D,BR1262,BRINCOS,FB P,"8,5",7,"R$ 59,50",3,Produtos_Images/9A024D.Imagem do Produto.140305.jpg,,1262,,,,,,,
82FD3B,BR1263,BRINCOS,FB,19,7,"R$ 133,00",1,Produtos_Images/82FD3B.Imagem do Produto.141754.jpg,,1263,,,,,,,
0B58C3,BR1264,BRINCOS,FB,15,8,"R$ 120,00",1,Produtos_Images/0B58C3.Imagem do Produto.142136.jpg,,1264,,,,,,,
FABCBA,BR1265,BRINCOS,FB,18,"7,5","R$ 135,00",1,Produtos_Images/FABCBA.Imagem do Produto.145930.jpg,,1265,,,,,,,
D14C39,BR1266,BRINCOS,FB,9,6,"R$ 54,00",3,Produtos_Images/D14C39.Imagem do Produto.152526.jpg,,1266,,,,,,,
98F790,BR1267,BRINCOS,FB,9,"7,5","R$ 67,50",3,Produtos_Images/98F790.Imagem do Produto.153047.jpg,,1267,,,,,,,
BCD75E,BR1268,BRINCOS,FB,12,6,"R$ 72,00",2,Produtos_Images/BCD75E.Imagem do Produto.153706.jpg,,1268,,,,,,,
670EDA,BR1269,BRINCOS,FB,5,7,"R$ 35,00",4,Produtos_Images/670EDA.Imagem do Produto.154113.jpg,,1269,,,,,,,
74A38E,BR1270,BRINCOS,FB,10,"6,9","R$ 69,00",3,Produtos_Images/74A38E.Imagem do Produto.155202.jpg,,1270,,,,,,,
6642BE,BR1271,BRINCOS,FB,9,7,"R$ 63,00",3,Produtos_Images/6642BE.Imagem do Produto.160006.jpg,,1271,,,,,,,
B94F2B,BR1272,BRINCOS,FB,9,7,"R$ 63,00",2,Produtos_Images/B94F2B.Imagem do Produto.160046.jpg,,1272,,,,,,,
01A53C,CJ0208,CONJUNTOS,FB,18,8,"R$ 144,00",1,Produtos_Images/01A53C.Imagem do Produto.160958.jpg,,,,,,208,,,
322BE0,CJ0209,CONJUNTOS,FB,18,8,"R$ 144,00",1,Produtos_Images/322BE0.Imagem do Produto.161323.jpg,,,,,,209,,,
862621,CD0689,CORDÕES,FB,25,7,"R$ 175,00",2,Produtos_Images/862621.Imagem do Produto.161843.jpg,,,,,689,,,,
013DEE,CD0690,CORDÕES,FB,25,7,"R$ 175,00",1,Produtos_Images/013DEE.Imagem do Produto.161956.jpg,,,,,690,,,,
SQ13DE,CJ0210,CONJUNTOS,SF,63,4,"R$ 252,00",1,Produtos_Images/0E7869.Imagem do Produto.190122.jpg,,,,,,210,,,
52225A,CD0691,CORDÕES,DM,45,"3,95","R$ 177,75",1,Produtos_Images/52225A.Imagem do Produto.211041.jpg,,,,,691,,,,
B9594B,CD0692,CORDÕES,DM,61,4,"R$ 244,00",1,Produtos_Images/B9594B.Imagem do Produto.212219.jpg,,,,,692,,,,
5E22XS,CD0693,CORDÕES,FB,63,4,"R$ 252,00",1,Produtos_Images/5E2263.Imagem do Produto.214606.jpg,,,,,693,,,,
F3CB2D,CD0694,CORDÕES,DM,62,4,"R$ 248,00",1,Produtos_Images/F3CB2D.Imagem do Produto.214826.jpg,,,,,694,,,,
F7E158,CD0695,CORDÕES,DM,35,"3,9","R$ 136,50",2,Produtos_Images/F7E158.Imagem do Produto.215340.jpg,,,,,695,,,,
F2CD7F,CD0696,CORDÕES,DM,52,4,"R$ 208,00",1,Produtos_Images/F2CD7F.Imagem do Produto.220022.jpg,,,,,696,,,,
B13CAE,CD0697,CORDÕES,DM,63,"3,8","R$ 239,40",1,Produtos_Images/B13CAE.Imagem do Produto.220818.jpg,,,,,697,,,,
A8704D,CJ0211,CONJUNTOS,DM,54,4,"R$ 216,00",1,Produtos_Images/A8704D.Imagem do Produto.224005.jpg,,,,,698,211,,,
75DF86,CD0698,CORDÕES,DM,110,"3,5","R$ 385,00",1,Produtos_Images/75DF86.Imagem do Produto.225718.jpg,,,,,698,,,,
3D4791,CJ0212,CONJUNTOS,DM,110,"3,5","R$ 385,00",1,Produtos_Images/3D4791.Imagem do Produto.231522.jpg,,,,,,212,,,
3DA82B,CJ0213,CONJUNTOS,DM,112,"3,5","R$ 392,00",1,Produtos_Images/3DA82B.Imagem do Produto.232109.jpg,,,,,,213,,,
5409B4,BR1273,BRINCOS,DM,56,"3,5","R$ 196,00",2,Produtos_Images/5409B4.Imagem do Produto.232843.jpg,,1273,,,,,,,
2FE43E,BR1274,BRINCOS,DM,106,"3,5","R$ 371,00",1,Produtos_Images/2FE43E.Imagem do Produto.233524.jpg,,1274,,,,,,,
4986B1,BR1275,BRINCOS,DM,22,4,"R$ 88,00",1,Produtos_Images/4986B1.Imagem do Produto.233754.jpg,,1275,,,,,,,
A9C57B,BR1276,BRINCOS,DM,29,4,"R$ 116,00",1,Produtos_Images/A9C57B.Imagem do Produto.233947.jpg,,1276,,,,,,,
6B872F,BR1277,BRINCOS,DM,68,"3,7","R$ 251,60",1,Produtos_Images/6B872F.Imagem do Produto.235551.jpg,,1277,,,,,,,
CDC88A,BR1278,BRINCOS,DM,29,4,"R$ 116,00",1,Produtos_Images/CDC88A.Imagem do Produto.235813.jpg,,1278,,,,,,,
93A85E,BR1279,BRINCOS,DM,31,4,"R$ 124,00",1,Produtos_Images/93A85E.Imagem do Produto.000442.jpg,,1279,,,,,,,
861992,BR1280,BRINCOS,DM,46,4,"R$ 184,00",1,Produtos_Images/861992.Imagem do Produto.000745.jpg,,1280,,,,,,,
CG9XQ8,BR1281,BRINCOS,DM,33,4,"R$ 132,00",1,Produtos_Images/0E7075.Imagem do Produto.001033.jpg,,1281,,,,,,,
C89768,BR1282,BRINCOS,DM,22,4,"R$ 88,00",1,Produtos_Images/C89768.Imagem do Produto.001236.jpg,,1282,,,,,,,
C4A504,BR1283,BRINCOS,DM,25,"4,5","R$ 112,50",1,Produtos_Images/C4A504.Imagem do Produto.001550.jpg,,1283,,,,,,,
BF617C,BR1284,BRINCOS,DM,35,4,"R$ 140,00",1,Produtos_Images/BF617C.Imagem do Produto.001625.jpg,,1284,,,,,,,
53831E,PUL0412,PULSEIRAS,DM,45,4,"R$ 180,00",1,Produtos_Images/53831E.Imagem do Produto.001759.jpg,,1285,,412,,,,,
41D49D,BR1285,BRINCOS,WF,12,"4,5","R$ 54,00",1,Produtos_Images/41D49D.Imagem do Produto.205034.jpg,,1285,,,,,,,
8AD6AC,BR1286,BRINCOS,WF,12,"4,9","R$ 58,80",2,Produtos_Images/8AD6AC.Imagem do Produto.205920.jpg,,1286,,,,,,,
30BAD4,BR1287,BRINCOS,WF,12,6,"R$ 72,00",1,Produtos_Images/30BAD4.Imagem do Produto.211108.jpg,,1287,,,,,,,
C864CB,BR1288,BRINCOS,WF,12,6,"R$ 72,00",1,Produtos_Images/C864CB.Imagem do Produto.211653.jpg,,1288,,,,,,,
50FC9A,BR1289,BRINCOS,WF,12,"5,5","R$ 66,00",1,Produtos_Images/50FC9A.Imagem do Produto.211917.jpg,,1289,,,,,,,
835655,BR1290,BRINCOS,WF,12,"6,3","R$ 75,60",1,Produtos_Images/835655.Imagem do Produto.212317.jpg,,1290,,,,,,,
BF3B1B,BR1291,BRINCOS,WF,12,"6,5","R$ 78,00",1,Produtos_Images/BF3B1B.Imagem do Produto.212635.jpg,,1291,,,,,,,
8EC750,BR1292,BRINCOS,WF,12,6,"R$ 72,00",1,Produtos_Images/8EC750.Imagem do Produto.213823.jpg,,1292,,,,,,,
1F84DE,BR1293,BRINCOS,WF,12,"6,4","R$ 76,80",1,Produtos_Images/1F84DE.Imagem do Produto.215347.jpg,,1293,,,,,,,
B81831,BR1294,BRINCOS,WF,12,"6,3","R$ 75,60",1,Produtos_Images/B81831.Imagem do Produto.215822.jpg,,1294,,,,,,,
BCC8E8,BR1295,BRINCOS,WF,12,"6,5","R$ 78,00",1,Produtos_Images/BCC8E8.Imagem do Produto.220906.jpg,,1295,,,,,,,
8779FE,BR1296,BRINCOS,WF,12,"4,5","R$ 54,00",1,Produtos_Images/8779FE.Imagem do Produto.221325.jpg,,1296,,,,,,,
85A4BE,BR1297,BRINCOS,WF,12,"6,5","R$ 78,00",1,Produtos_Images/85A4BE.Imagem do Produto.221635.jpg,,1297,,,,,,,
F4EFCE,BR1298,BRINCOS,WF,12,"6,3","R$ 75,60",1,Produtos_Images/F4EFCE.Imagem do Produto.221954.jpg,,1298,,,,,,,
35173D,BR1299,BRINCOS,WF,12,"6,6","R$ 79,20",1,Produtos_Images/35173D.Imagem do Produto.222152.jpg,,1299,,,,,,,
80FCDA,BR1300,BRINCOS,WF,12,"5,5","R$ 66,00",1,Produtos_Images/80FCDA.Imagem do Produto.223237.jpg,,1300,,,,,,,
DF9D14,BR1301,BRINCOS,WF,"9,9",6,"R$ 59,40",3,Produtos_Images/DF9D14.Imagem do Produto.224655.jpg,,1301,,,,,,,
BF074A,BR1302,BRINCOS,WF,"9,9",6,"R$ 59,40",3,Produtos_Images/BF074A.Imagem do Produto.232308.jpg,,1302,,,,,,,
1296C7,BR1303,BRINCOS,WF,"9,9",6,"R$ 59,40",3,Produtos_Images/1296C7.Imagem do Produto.232520.jpg,,1303,,,,,,,
83BFB3,BR1304,BRINCOS,WF,11,"6,2","R$ 68,20",1,Produtos_Images/83BFB3.Imagem do Produto.232825.jpg,,1304,,,,,,,
C78C95,BR1305,BRINCOS,WF,10,"5,9","R$ 59,00",1,Produtos_Images/C78C95.Imagem do Produto.233158.jpg,,1305,,,,,,,
E84C91,BR1306,BRINCOS,WF,"10,5",6,"R$ 63,00",1,Produtos_Images/E84C91.Imagem do Produto.233243.jpg,,1306,,,,,,,
89E11C,BR1307,BRINCOS,WF,12,"6,2","R$ 74,40",1,Produtos_Images/89E11C.Imagem do Produto.233600.jpg,,1307,,,,,,,
B7FC16,BR1308,BRINCOS,WF,11,6,"R$ 66,00",1,Produtos_Images/B7FC16.Imagem do Produto.233818.jpg,,1308,,,,,,,
F03678,BR1309,BRINCOS,WF,"10,5",6,"R$ 63,00",1,Produtos_Images/F03678.Imagem do Produto.234016.jpg,,1309,,,,,,,
B48307,BR1310,BRINCOS,WF,11,6,"R$ 66,00",1,Produtos_Images/B48307.Imagem do Produto.234233.jpg,,1310,,,,,,,
78101C,BR1311,BRINCOS,WF,12,6,"R$ 72,00",1,Produtos_Images/78101C.Imagem do Produto.234452.jpg,,1311,,,,,,,
9FE0FC,BR1312,BRINCOS,WF,"11,5",6,"R$ 69,00",1,Produtos_Images/9FE0FC.Imagem do Produto.234645.jpg,,1312,,,,,,,
B5623C,BR1313,BRINCOS,WF,13,6,"R$ 78,00",1,Produtos_Images/B5623C.Imagem do Produto.234759.jpg,,1313,,,,,,,
23BCAA,BR1314,BRINCOS,WF,11,6,"R$ 66,00",1,Produtos_Images/23BCAA.Imagem do Produto.235231.jpg,,1314,,,,,,,
D3691F,BR1315,BRINCOS,WF,13,6,"R$ 78,00",2,Produtos_Images/D3691F.Imagem do Produto.235334.jpg,,1315,,,,,,,
E66148,BR1316,BRINCOS,WF,"11,5",6,"R$ 69,00",2,Produtos_Images/E66148.Imagem do Produto.235540.jpg,,1316,,,,,,,
3CFBFF,BR1317,BRINCOS,WF,"10,9",6,"R$ 65,40",1,Produtos_Images/3CFBFF.Imagem do Produto.235813.jpg,,1317,,,,,,,
7F9F3A,BR1318,BRINCOS,WF,12,6,"R$ 72,00",1,Produtos_Images/7F9F3A.Imagem do Produto.000033.jpg,,1318,,,,,,,
A66218,BR1319,BRINCOS,WF,12,6,"R$ 72,00",1,Produtos_Images/A66218.Imagem do Produto.000321.jpg,,1319,,,,,,,
CC3976,BR1320,BRINCOS,WF,"9,9",6,"R$ 59,40",1,Produtos_Images/CC3976.Imagem do Produto.000520.jpg,,1320,,,,,,,
1A2E27,BR1321,BRINCOS,WF,11,6,"R$ 66,00",1,Produtos_Images/1A2E27.Imagem do Produto.000721.jpg,,1321,,,,,,,
41E01C,BR1322,BRINCOS,WF,11,6,"R$ 66,00",1,Produtos_Images/41E01C.Imagem do Produto.000928.jpg,,1322,,,,,,,
E75616,BR1323,BRINCOS,WF,11,"6,5","R$ 71,50",2,Produtos_Images/E75616.Imagem do Produto.001207.jpg,,1323,,,,,,,
121460,BR1324,BRINCOS,WF,12,"6,5","R$ 78,00",1,Produtos_Images/121460.Imagem do Produto.001446.jpg,,1324,,,,,,,
B1503C,BR1325,BRINCOS,WF,"9,5",6,"R$ 57,00",1,Produtos_Images/B1503C.Imagem do Produto.002948.jpg,,1325,,,,,,,
J7NQ3X,BR1326,BRINCOS,WF,9,6,"R$ 54,00",1,Produtos_Images/0735E4.Imagem do Produto.003152.jpg,,1326,,,,,,,
C9BE2F,BR1327,BRINCOS,WF,9,6,"R$ 54,00",1,Produtos_Images/C9BE2F.Imagem do Produto.003535.jpg,,1327,,,,,,,
1C076D,BR1328,BRINCOS,WF,"9,5",6,"R$ 57,00",1,Produtos_Images/1C076D.Imagem do Produto.003834.jpg,,1328,,,,,,,
16520C,BR1329,BRINCOS,WF,"9,5",6,"R$ 57,00",1,Produtos_Images/16520C.Imagem do Produto.004003.jpg,,1329,,,,,,,
E4252B,BR1330,BRINCOS,WF,"9,3",6,"R$ 55,80",1,Produtos_Images/E4252B.Imagem do Produto.004223.jpg,,1330,,,,,,,
209928,BR1331,BRINCOS,WF,9,6,"R$ 54,00",1,Produtos_Images/209928.Imagem do Produto.004406.jpg,,1331,,,,,,,
0F2C21,BR1332,BRINCOS,WF,9,6,"R$ 54,00",1,Produtos_Images/0F2C21.Imagem do Produto.004531.jpg,,1332,,,,,,,
00CEC3,BR1333,BRINCOS,WF,9,6,"R$ 54,00",1,Produtos_Images/00CEC3.Imagem do Produto.004748.jpg,,1333,,,,,,,
E174A0,BR1334,BRINCOS,WF,9,"6,5","R$ 58,50",1,Produtos_Images/E174A0.Imagem do Produto.005047.jpg,,1334,,,,,,,
0431A9,BR1335,BRINCOS,WF,9,5,"R$ 45,00",1,Produtos_Images/0431A9.Imagem do Produto.005234.jpg,,1335,,,,,,,
1CC384,BR1336,BRINCOS,WF,9,6,"R$ 54,00",1,Produtos_Images/1CC384.Imagem do Produto.005415.jpg,,1336,,,,,,,
C8999A,BR1337,BRINCOS,WF,"9,5",6,"R$ 57,00",1,Produtos_Images/C8999A.Imagem do Produto.005608.jpg,,1337,,,,,,,
ECD98A,BR1338,BRINCOS,WF,"9,3",6,"R$ 55,80",1,Produtos_Images/ECD98A.Imagem do Produto.005800.jpg,,1338,,,,,,,
DD8FBA,BR1339,BRINCOS,WF,"9,3",6,"R$ 55,80",1,Produtos_Images/DD8FBA.Imagem do Produto.005926.jpg,,1339,,,,,,,
D1E37B,BR1340,BRINCOS,WF,"9,5",6,"R$ 57,00",1,Produtos_Images/D1E37B.Imagem do Produto.010046.jpg,,1340,,,,,,,
5118C9,BR1341,BRINCOS,WF,9,6,"R$ 54,00",1,Produtos_Images/5118C9.Imagem do Produto.010310.jpg,,1341,,,,,,,
7176FE,BR1342,BRINCOS,Wf,"9,5",6,"R$ 57,00",1,Produtos_Images/7176FE.Imagem do Produto.232951.jpg,,1342,,,,,,,
DA0333,BR1343,BRINCOS,WF,9,6,"R$ 54,00",1,Produtos_Images/DA0333.Imagem do Produto.233215.jpg,,1343,,,,,,,
CD39F6,BR1344,BRINCOS,Wf,9,"6,5","R$ 58,50",1,Produtos_Images/CD39F6.Imagem do Produto.233517.jpg,,1344,,,,,,,
B30538,BR1345,BRINCOS,Wf,9,"5,5","R$ 49,50",1,Produtos_Images/B30538.Imagem do Produto.233622.jpg,,1345,,,,,,,
A9EAA0,BR1346,BRINCOS,WF,9,"5,6","R$ 50,40",1,Produtos_Images/A9EAA0.Imagem do Produto.233922.jpg,,1346,,,,,,,
68E55F,BR1347,BRINCOS,WF,11,6,"R$ 66,00",1,Produtos_Images/68E55F.Imagem do Produto.234104.jpg,,1347,,,,,,,
F210EB,BR1348,BRINCOS,WF,9,6,"R$ 54,00",1,Produtos_Images/F210EB.Imagem do Produto.234234.jpg,,1348,,,,,,,
E949B2,BR1349,BRINCOS,WF,"9,3",6,"R$ 55,80",1,Produtos_Images/E949B2.Imagem do Produto.234312.jpg,,1349,,,,,,,
0EE6A5,BR1350,BRINCOS,WF,"9,5",6,"R$ 57,00",1,Produtos_Images/0EE6A5.Imagem do Produto.234708.jpg,,1350,,,,,,,
9F6C14,BR1351,BRINCOS,WF,11,6,"R$ 66,00",1,Produtos_Images/9F6C14.Imagem do Produto.234857.jpg,,1351,,,,,,,
FDBD27,BR1352,BRINCOS,WF,11,6,"R$ 66,00",1,Produtos_Images/FDBD27.Imagem do Produto.235105.jpg,,1352,,,,,,,
2562C9,BR1353,BRINCOS,WF,12,"6,5","R$ 78,00",1,Produtos_Images/2562C9.Imagem do Produto.235307.jpg,,1353,,,,,,,
D10251,BR1354,BRINCOS,WF,13,6,"R$ 78,00",1,Produtos_Images/D10251.Imagem do Produto.235424.jpg,,1354,,,,,,,
2DCA3F,BR1355,BRINCOS,WF,14,6,"R$ 84,00",1,Produtos_Images/2DCA3F.Imagem do Produto.235722.jpg,,1355,,,,,,,
B55752,BR1356,BRINCOS,WF,13,6,"R$ 78,00",1,Produtos_Images/B55752.Imagem do Produto.235755.jpg,,1356,,,,,,,
CD532A,BR1357,BRINCOS,WF,14,6,"R$ 84,00",2,Produtos_Images/CD532A.Imagem do Produto.235919.jpg,,1357,,,,,,,
E72981,BR1358,BRINCOS,WF,14,6,"R$ 84,00",1,Produtos_Images/E72981.Imagem do Produto.000055.jpg,,1358,,,,,,,
454BD8,BR1359,BRINCOS,WF,11,6,"R$ 66,00",1,Produtos_Images/454BD8.Imagem do Produto.000351.jpg,,1359,,,,,,,
5A7C85,BR1360,BRINCOS,WF,"9,9",6,"R$ 59,40",1,Produtos_Images/5A7C85.Imagem do Produto.000521.jpg,,1360,,,,,,,
EB7417,BR1361,BRINCOS,WF,11,6,"R$ 66,00",2,Produtos_Images/EB7417.Imagem do Produto.000647.jpg,,1361,,,,,,,
807112,BR1362,BRINCOS,WF,11,6,"R$ 66,00",1,Produtos_Images/807112.Imagem do Produto.000919.jpg,,1362,,,,,,,
0B46A3,BR1363,BRINCOS,WF,"8,7","6,5","R$ 56,55",1,Produtos_Images/0B46A3.Imagem do Produto.002201.jpg,,1363,,,,,,,
467458,BR1364,BRINCOS,WF,"8,7",7,"R$ 60,90",1,Produtos_Images/467458.Imagem do Produto.002405.jpg,,1364,,,,,,,
